Page_Category,Page_Popularity_Likes,Page_Checkins,Page_Talking_About,CC1_Min,CC1_Max,CC1_Avg,CC1_Median,CC1_Std,CC2_Min,CC2_Max,CC2_Avg,CC2_Median,CC2_Std,CC3_Min,CC3_Max,CC3_Avg,CC3_Median,CC3_Std,CC4_Min,CC4_Max,CC4_Avg,CC4_Median,CC4_Std,CC5_Min,CC5_Max,CC5_Avg,CC5_Median,CC5_Std,CC1,CC2,CC3,CC4,CC5,Base_Time,Post_Length,Post_Share_Count,Post_Promotion_Status,H_Local,Post_Published_Weekday_40,Post_Published_Weekday_41,Post_Published_Weekday_42,Post_Published_Weekday_43,Post_Published_Weekday_44,Post_Published_Weekday_45,Post_Published_Weekday_46,Base_DateTime_Weekday_47,Base_DateTime_Weekday_48,Base_DateTime_Weekday_49,Base_DateTime_Weekday_50,Base_DateTime_Weekday_51,Base_DateTime_Weekday_52,Base_DateTime_Weekday_53,Target_Variable,Category,CC2_per_hr,CC3_per_hr,CC4_per_hr,CC1_logNorm,CC2_logNorm,CC3_logNorm,CC4_logNorm,Page_Popularity_Likes_logNorm,Page_Checkins_logNorm,Page_Talking_About_logNorm,Post_Length_logNorm,Post_Share_Count_logNorm,CC2_per_hr_logNorm,CC3_per_hr_logNorm,CC4_per_hr_logNorm
50,17306,0,10237,0,41,7.571428571428571,1,13.81362828986694,0,41,7.571428571428571,1,13.81362828986694,0,0,0,0,0,0,41,7.571428571428571,1,13.81362828986694,0,41,7.571428571428571,1,13.81362828986694,1,1,0,1,1,18,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Movie theater,0.05555555555555555,0,0.05555555555555555,-0.4014421054874813,-0.28290760941619186,-0.2715433324645413,-0.40534776698984576,-0.1940260153171738,-0.22721127751447415,-0.40363542830045285,-0.43574177508727174,-0.12224973435871096,-0.19284203721883525,-0.26232014383079266,-0.25165179648234004
52,4351476,0,259892,0,801,58.82857142857143,20,124.2116823846144,0,134,19.97142857142857,9.5,28.08760348245744,0,685,33.84285714285714,0,106.865821840058,0,763,55.5,18,116.6289292708166,-569,99,-13.871428571428574,1.5,94.31647658337349,7,0,7,7,-7,36,100,109,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Magazine,0,0.19444444444444445,0.19444444444444445,-0.39136173313623496,-0.2921918566947842,-0.24329955937095418,-0.39455397398682235,-0.1940251990340931,-0.22721127751447415,-0.40360626497654767,-0.4234565095863713,-0.11805075759042587,-0.1979443432200695,-0.16978042431429405,-0.24018969161780335
52,4351476,0,259892,0,801,58.82857142857143,20,124.2116823846144,0,134,19.97142857142857,9.5,28.08760348245744,0,685,33.84285714285714,0,106.865821840058,0,763,55.5,18,116.6289292708166,-569,99,-13.871428571428574,1.5,94.31647658337349,19,6,13,16,-7,44,119,264,0,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Magazine,0.13636363636363635,0.29545454545454547,0.36363636363636365,-0.3846989694272157,-0.26612767939962806,-0.23569864296275891,-0.38868504958335437,-0.1940251990340931,-0.22721127751447415,-0.40360626497654767,-0.42299766430428815,-0.11712945958843135,-0.1858807497286933,-0.12750010622949634,-0.22790606219553453
53,722396,0,17374,15,207,59.66666666666667,31,67.269771979859,9,41,22.833333333333332,20.5,10.49470766095411,0,176,36.833333333333336,0,64.36980831276587,15,186,55.16666666666667,31,59.703201105319486,-145,41,-14,17.5,63.103090257134,20,20,0,20,20,15,115,4,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,Electronics,1.3333333333333333,0,1.3333333333333333,-0.3843441941098661,-0.2514124956156367,-0.2715433324645413,-0.38703978095883385,-0.19402546423288974,-0.22721127751447415,-0.40363065883155386,-0.42308790887357045,-0.12128962365209116,-0.11798512104596258,-0.26232014383079266,-0.17809948035279308
55,2909163,0,230302,0,859,173.9,144,161.04142324259308,0,859,173.9,144,161.04142324259308,0,0,0,0,0,0,859,173.9,144,161.04142324259308,0,859,173.9,144,161.04142324259308,120,120,0,120,120,12,52,76,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Just for fun,10,0,10,-0.37160993282356547,-0.22795541951316486,-0.2715433324645413,-0.3734042746916722,-0.19402525849972463,-0.22721127751447415,-0.4036073549314824,-0.42517301743596564,-0.11842448987925756,0.028344250002986574,-0.26232014383079266,-0.03432032528347923
56,123351,0,11798,536,536,536,536,0,72,72,72,72,0,464,464,464,464,0,464,464,464,464,0,-392,-392,-392,-392,0,536,72,464,464,-392,48,19,54,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,Club,1.5,9.666666666666666,9.666666666666666,-0.36077396075661045,-0.23472399487903833,-0.18811982315271122,-0.3629222945687997,-0.19402572527241588,-0.22721127751447415,-0.40363414867340347,-0.42776725606530347,-0.11877705330222221,-0.1114742863117243,0.9705226294916668,-0.03717362753187353
57,2071999,156,150355,0,584,21.544444444444444,11,50.32751867321167,0,584,19.45555555555556,9,50.44307266857278,0,63,2.088888888888889,0,7.712391824480975,0,584,21.52777777777778,11,50.33117330415455,-61,584,17.36666666666667,8.5,51.72146556314893,0,0,0,0,0,0,837,20,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29,Comedian,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402530861711817,-0.22696551182591065,-0.4036111998049253,-0.41782407518018766,-0.11978590876149472,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
61,28325843,1,571967,0,493,124.73684210526316,87,117.51655744718796,0,341,93.94736842105264,68.5,94.02601749919542,0,281,26.05263157894737,0,62.52113216152601,0,484,121.86842105263158,87,116.14763088700872,-148,341,67.89473684210526,67,106.69429755237113,70,70,0,70,70,1,188,2,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,Tv network,70,0,70,-0.3754864212477984,-0.2350960837364917,-0.2715433324645413,-0.37755511477692094,-0.19402492238026484,-0.22717758615518024,-0.4035991520372786,-0.4217884550095905,-0.12182487860287552,0.2043233636636489,-0.26232014383079266,0.13859183917537618
85,17844,0,1250,0,27,10.85714285714286,11,8.060991988380506,0,27,6.142857142857143,3,8.80630571852711,0,11,3.5714285714285716,0,4.435478484645722,0,27,9.85714285714286,9,7.917946548886297,-8,27,2.5714285714285716,0,11.24858267715973,7,7,0,7,7,14,179,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,Tv/movie award,0.5,0,0.5,-0.39136173313623496,-0.26433911485900713,-0.2715433324645413,-0.39455397398682235,-0.19402601079616932,-0.22721127751447415,-0.4036543840699905,-0.4219183324674959,-0.12224973435871096,-0.15968073348045184,-0.26232014383079266,-0.2190684251582966
98,433684,3,8147,0,137,6.228260869565219,1,16.01161484731954,0,137,5.173913043478262,0,15.467081942581332,0,27,0.9239130434782608,0,3.6630757320215923,0,137,6.163043478260869,1,15.96346179487302,-21,137,4.25,0,15.756727341733725,1,0,1,1,-1,26,203,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bank/financial institution,0,0.038461538461538464,0.038461538461538464,-0.4014421054874813,-0.2921918566947842,-0.26212874143334564,-0.40534776698984576,-0.19402553959052135,-0.22714389479588637,-0.4036374872476316,-0.42158515320673634,-0.12152343864691462,-0.1979443432200695,-0.24266426682517153,-0.2531657077677478
98,433684,3,8147,0,137,6.228260869565219,1,16.01161484731954,0,137,5.173913043478262,0,15.467081942581332,0,27,0.9239130434782608,0,3.6630757320215923,0,137,6.163043478260869,1,15.96346179487302,-21,137,4.25,0,15.756727341733725,0,0,0,0,0,0,50,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Bank/financial institution,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402553959052135,-0.22714389479588637,-0.4036374872476316,-0.4252754131309594,-0.12182487860287552,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
1,6553444,0,165423,0,179,46.63636363636363,23,62.99245658629976,0,176,27.363636363636367,6,49.08855213197088,0,144,15.363636363636365,0,41.11021268221389,0,176,45.63636363636363,23,61.39184536797986,-139,176,12,6,69.29252878524888,23,2,21,23,-19,35,175,31,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Product/service,0.05714285714285714,0.6,0.6571428571428571,-0.38337322705121896,-0.27747667291079287,-0.229559607543488,-0.38600009541165303,-0.1940251385603634,-0.22721127751447415,-0.4036103386011075,-0.42197815430740193,-0.11934455151152559,-0.1927002345277154,-0.017533359443318935,-0.20983024751356563
3,3566966,0,38251,0,585,64.21428571428571,9,155.73382904881035,0,585,63.35714285714286,6.5,156.0529246958302,0,9,0.8571428571428571,0,2.325545799442815,0,585,64,8.5,155.8116995423826,-7,585,62.5,6.5,156.4059507453966,12,12,0,12,12,9,323,1,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Retail and consumer merchandise,1.3333333333333333,0,1.3333333333333333,-0.3878313865520028,-0.25783605931203774,-0.2715433324645413,-0.3907737733224668,-0.19402522839398542,-0.22721127751447415,-0.40362354273247936,-0.4203536679674334,-0.12224973435871096,-0.11798512104596258,-0.26232014383079266,-0.17809948035279308
4,1351556,28,54809,0,569,85.07142857142857,37,142.95576952615914,0,187,46.42857142857143,36.5,51.10593240056003,0,502,37.142857142857146,0,128.97998579118342,0,506,80.35714285714286,36.5,127.93503214123795,-435,187,9.285714285714286,30.5,133.73664342998282,37,37,0,37,37,22,292,46,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,Athlete,1.6818181818181819,0,1.6818181818181819,-0.38003175995917354,-0.24346879995984566,-0.2715433324645413,-0.3824221418538667,-0.194025371716927,-0.22704760553132444,-0.4036202994299459,-0.4206213836829584,-0.11894175600674206,-0.10484913336461611,-0.26232014383079266,-0.16519242556067537
4,591673,0,175569,0,636,180.9,124.5,169.26396545041712,0,636,121.60000000000001,48.5,177.10516649719736,0,321,59.300000000000004,31.5,83.84992546210164,0,636,175.35,117.5,167.87741807640478,-288,636,62.300000000000004,-7.5,219.41697746528183,24,24,0,24,24,2,33,112,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,Athlete,12,0,12,-0.3830763918938197,-0.24907714750269397,-0.2715433324645413,-0.38568225226723873,-0.19402549371379121,-0.22721127751447415,-0.40360980183961986,-0.42635474496775166,-0.11802256333642153,0.04410908937667502,-0.26232014383079266,-0.01883023420535829
4,5026920,0,276563,0,875,183.70000000000002,59.5,264.54188704248713,0,875,111.2,27,255.49160455874085,0,169,31,0,52.3373671481476,0,875,173.10000000000002,53.5,256.57570033033136,-163,875,80.2,18,272.6205421460386,36,36,0,36,36,21,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Athlete,1.7142857142857142,0,1.7142857142857142,-0.38022567682710773,-0.24382600346198985,-0.2715433324645413,-0.3826297828476062,-0.19402517772416059,-0.22721127751447415,-0.4036057043526421,-0.43574177508727174,-0.12224973435871096,-0.10371350385784076,-0.26232014383079266,-0.16407658770949426
4,1072333,0,18808,0,418,43.23404255319149,29,66.38771123338039,0,418,39.340425531914896,20,66.23725139345191,0,36,2.0425531914893615,0,7.457560626806183,0,418,42.765957446808514,29,66.07610466017212,-28,418,37.29787234042554,17,67.50631645579924,0,0,0,0,0,0,123,151,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,141,Athlete,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940254058943317,-0.22721127751447415,-0.4036299437342922,-0.4229103791125715,-0.1177118913980825,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
4,800389,0,100921,0,175,39.142857142857146,25,42.92261665378945,0,162,22.114285714285714,14,32.44667839356612,0,147,12.885714285714286,0,29.04850271879915,0,164,38.142857142857146,25,41.47229220103663,-119,162,9.22857142857143,0,43.97927155525217,100,100,0,100,100,12,132,238,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,Athlete,8.333333333333334,0,8.333333333333334,-0.37292366619336326,-0.23037537485575352,-0.2715433324645413,-0.3748109852337692,-0.19402544909151062,-0.22721127751447415,-0.40361479461017385,-0.4227238620743693,-0.11723766438839682,0.012839024749521187,-0.26232014383079266,-0.04955532677444375
4,591673,0,175569,0,636,180.9,124.5,169.26396545041712,0,636,121.60000000000001,48.5,177.10516649719736,0,321,59.300000000000004,31.5,83.84992546210164,0,636,175.35,117.5,167.87741807640478,-288,636,62.300000000000004,-7.5,219.41697746528183,221,221,0,221,221,20,24,552,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,Athlete,11.05,0,11.05,-0.36719698456646854,-0.21982657239940617,-0.2715433324645413,-0.36867900777092516,-0.19402549371379121,-0.22721127751447415,-0.40360980183961986,-0.4271732568917813,-0.11635865130362114,0.036947875271598256,-0.26232014383079266,-0.02586664327291291
4,319720,65,11739,0,72,2.0459770114942533,0,8.91454712715291,0,55,1.6091954022988506,0,7.4515389474896985,0,17,0.43678160919540227,0,1.9160612702588387,0,71,2,0,8.823948603970743,-3,44,1.1724137931034482,0,6.238933921148183,2,2,0,2,2,22,29,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Athlete,0.09090909090909091,0,0.09090909090909091,-0.3984937855780886,-0.27747667291079287,-0.2715433324645413,-0.40219078491618826,-0.19402558461545583,-0.22700763366048501,-0.40363419387668137,-0.4266879242285112,-0.12224973435871096,-0.1897331080102823,-0.26232014383079266,-0.24859704943072777
4,108081,64,4804,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,20,14,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Athlete,0.05,0,0.05,-0.4014421054874813,-0.28290760941619186,-0.2715433324645413,-0.40534776698984576,-0.1940257447893712,-0.2270083757566855,-0.4036422494067044,-0.42853305419062276,-0.12182487860287552,-0.1933400313728143,-0.26232014383079266,-0.25214111163606007
5,798622,0,34668,0,977,30.4795918367347,3,112.4181543178928,0,977,27.071428571428573,2,109.86589692039313,0,197,3.2653061224489797,0,20.390349368151313,0,977,30.09183673469388,3,112.04309363508438,-115,977,23.806122448979593,1,111.03167944360132,7,1,6,6,-5,31,337,27,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Education website,0.03225806451612903,0.1935483870967742,0.1935483870967742,-0.39136173313623496,-0.28290760941619186,-0.24511323399395465,-0.3955936595340031,-0.19402544941791314,-0.22721127751447415,-0.4036244295802491,-0.4202410607313009,-0.11948446880553383,-0.19494822893611025,-0.17017128281207258,-0.2402592788679372
6,1987780,1349,39333,0,51,11.52777777777778,8.5,10.680943859434665,0,24,5.527777777777779,4,5.1934045304871015,0,41,4.583333333333333,0,8.32124122685766,0,43,10.61111111111111,8.5,9.175080313840969,-31,24,0.9444444444444444,1,9.08583893406671,8,8,0,8,8,1,35,81,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,Arts/entertainment/nightlife,8,0,8,-0.3905052794930726,-0.2627614891268016,-0.2715433324645413,-0.39363690634101894,-0.19402531474539778,-0.22686092970454408,-0.40362329120984564,-0.42620259156524104,-0.11835856731203095,0.009407022054649576,-0.26232014383079266,-0.052927516814809485
6,1987780,1349,39333,0,51,11.52777777777778,8.5,10.680943859434665,0,24,5.527777777777779,4,5.1934045304871015,0,41,4.583333333333333,0,8.32124122685766,0,43,10.61111111111111,8.5,9.175080313840969,-31,24,0.9444444444444444,1,9.08583893406671,51,10,41,43,-31,43,40,205,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Arts/entertainment/nightlife,0.23255813953488372,0.9534883720930233,1,-0.3777510142007563,-0.26007363810397455,-0.22077686921868794,-0.3812806760884914,-0.19402531474539778,-0.22686092970454408,-0.40362329120984564,-0.42585639535998027,-0.1173933576988938,-0.1782124185907358,0.08642889647658213,-0.19239310313425972
8,139452,0,13061,0,13,6.5,6.5,6.5,0,3,1.5,1.5,1.5,0,10,5,5,5,0,12,6,6,6,-7,0,-3.5,-3.5,3.5,13,3,10,12,-7,29,42,12,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Actor/director,0.10344827586206896,0.3448275862068966,0.41379310344827586,-0.38729251401925885,-0.27362336213759947,-0.23897419857468374,-0.3907737733224668,-0.19402570715349712,-0.22721127751447415,-0.4036332316850629,-0.42572961140602117,-0.12028841657146055,-0.1886545857204895,-0.10801930029475161,-0.22455671363981472
9,6639220,49,185737,0,819,98,63,139.59145240631912,0,211,54.509433962264154,43,56.37529990432195,0,710,37.39622641509434,0,127.62169029916762,0,767,95.90566037735849,62,132.06691616494504,-601,211,17.11320754716981,38,137.20782479163228,84,84,0,84,84,24,59,75,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Professional sports team,3.5,0,3.5,-0.3741777680726186,-0.23268548633851324,-0.2715433324645413,-0.37615384397129503,-0.19402513663989074,-0.22702112832778146,-0.40360929417410113,-0.42484279426639965,-0.11843818710987884,-0.05600505084309231,-0.26232014383079266,-0.11719959360398415
9,3040489,2416,256293,0,526,87.62745098039215,50,107.6120411631822,0,526,85.6078431372549,50,108.46560463790163,0,71,2.0196078431372553,0,10.716471097679005,0,526,87.52941176470588,50,107.63270021027971,-57,526,83.58823529411765,50,110.35809386356551,24,24,0,24,24,2,148,151,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,Professional sports team,12,0,12,-0.3830763918938197,-0.24907714750269397,-0.2715433324645413,-0.38568225226723873,-0.19402525197896275,-0.2268326202681487,-0.403606390720422,-0.4224214709486347,-0.1177118913980825,0.04410908937667502,-0.26232014383079266,-0.01883023420535829
9,2239009,51619,87722,0,168,58.875,39.5,52.975082586061156,0,168,55.25,33.5,55.15980571636077,0,49,3.625,0,11.35712881849986,0,168,58.79166666666667,38.5,53.01098877172125,-45,168,51.625,33.5,59.47115021868447,26,26,0,26,26,10,164,76,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Professional sports team,2.6,0,2.6,-0.3825167734080567,-0.24804630534281022,-0.2715433324645413,-0.3850830277658497,-0.19402529716859046,-0.2266838176373232,-0.40361605850501486,-0.422149953259199,-0.11842448987925756,-0.07706303485369563,-0.26232014383079266,-0.13789058083917743
9,1947049,2697,42688,0,95,25.88235294117647,26,21.28485336334178,0,54,15.47058823529412,13,14.453241635412668,0,82,9.058823529411764,0,18.999908941686733,0,92,25.35294117647059,23.5,20.80000332712244,-69,54,6.411764705882353,5.5,26.605083157678525,16,16,0,16,16,1,331,65,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,41,Professional sports team,16,0,16,-0.385880717957261,-0.2542428409345584,-0.2715433324645413,-0.38868504958335437,-0.19402531780301624,-0.22682727436330072,-0.4036225531284334,-0.420288738898628,-0.11858601254121023,0.06942507411860883,-0.26232014383079266,0.006044545682305452
9,1128745,0,52663,0,577,49.63725490196079,16,101.99363582757104,0,577,44.15686274509804,13,100.85883603256536,0,169,5.480392156862745,0,20.08888600750882,0,577,49.27450980392157,16,101.71212325439171,-103,577,38.676470588235304,12,103.67947986176436,1,1,0,1,1,5,66,12,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Professional sports team,0.2,0,0.2,-0.4014421054874813,-0.28290760941619186,-0.2715433324645413,-0.40534776698984576,-0.19402539832252405,-0.22721127751447415,-0.40362065958461496,-0.42454905216911726,-0.12028841657146055,-0.18073871749105516,-0.26232014383079266,-0.23975941239348986
9,952756,8,443107,0,2369,83.03738317757009,18,238.54566855358243,0,2369,81.04672897196262,17.5,237.0719608870545,0,218,1.9906542056074767,0,17.328462528184854,0,2369,82.99065420560747,18,238.47290625029055,-163,2369,79.05607476635514,17,236.86017926019557,43,43,0,43,43,22,113,106,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Professional sports team,1.9545454545454546,0,1.9545454545454546,-0.3789657398920886,-0.24150514354678984,-0.2715433324645413,-0.3812806760884914,-0.19402542335566508,-0.2271044784323159,-0.4036014538711184,-0.4231342049943237,-0.11807973150706753,-0.09570944693803586,-0.26232014383079266,-0.1562120248209455
9,1947049,2697,42688,0,95,25.88235294117647,26,21.28485336334178,0,54,15.47058823529412,13,14.453241635412668,0,82,9.058823529411764,0,18.999908941686733,0,92,25.35294117647059,23.5,20.80000332712244,-69,54,6.411764705882353,5.5,26.605083157678525,68,5,63,68,-58,33,318,60,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Professional sports team,0.15151515151515152,1.9090909090909092,2.0606060606060606,-0.37569419114259495,-0.2681924256322005,-0.21505578627736696,-0.37777758922117266,-0.19402531780301624,-0.22682727436330072,-0.4036225531284334,-0.42039506786636976,-0.11866856097444492,-0.18463080200904802,0.2938314639255378,-0.15294178641971418
9,7170111,70,497000,0,2062,482.60869565217394,305,511.14932210617576,0,1387,242.8695652173913,161,289.2297573763545,0,1922,239.7391304347826,0,468.0917986325652,0,1959,475.17391304347825,301,496.44726084220827,-1782,1387,3.1304347826086962,77,586.7315736420759,51,51,0,51,51,7,184,343,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,Professional sports team,7.285714285714286,0,7.285714285714286,-0.3777510142007563,-0.23926756475485303,-0.2715433324645413,-0.37997998031944336,-0.19402512527891733,-0.22700408417470438,-0.4036004188824711,-0.42184539749838185,-0.11685607011270652,0.0016034318553352887,-0.26232014383079266,-0.06059510670002306
9,7170111,70,497000,0,2062,482.60869565217394,305,511.14932210617576,0,1387,242.8695652173913,161,289.2297573763545,0,1922,239.7391304347826,0,468.0917986325652,0,1959,475.17391304347825,301,496.44726084220827,-1782,1387,3.1304347826086962,77,586.7315736420759,84,84,0,84,84,3,157,248,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25,Professional sports team,28,0,28,-0.3741777680726186,-0.23268548633851324,-0.2715433324645413,-0.37615384397129503,-0.19402512527891733,-0.22700408417470438,-0.4036004188824711,-0.42226535039211677,-0.11719471480135565,0.11982626376905989,-0.26232014383079266,0.05556734763575605
9,6639220,49,185737,0,819,98,63,139.59145240631912,0,211,54.509433962264154,43,56.37529990432195,0,710,37.39622641509434,0,127.62169029916762,0,767,95.90566037735849,62,132.06691616494504,-601,211,17.11320754716981,38,137.20782479163228,38,38,0,38,38,5,69,19,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,Professional sports team,7.6,0,7.6,-0.37984288046698683,-0.24312087552804637,-0.2715433324645413,-0.38221989474729756,-0.19402513663989074,-0.22702112832778146,-0.40360929417410113,-0.42443245134644525,-0.11983703222849847,0.005116752670864493,-0.26232014383079266,-0.05714301574437175
9,7971262,6,325086,31,2783,868,691,736.9779508234965,2,2783,614.75,425.5,696.3508903562915,0,1790,230.375,3,444.3388170923175,27,2783,846.5,688.5,711.6313125488507,-1348,2783,384.375,114.5,889.6636214744312,2783,2783,0,2783,2783,6,175,433,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,Professional sports team,463.8333333333333,0,463.8333333333333,-0.34880772604689025,-0.1859527396843646,-0.2715433324645413,-0.3489882817716152,-0.19402510963578817,-0.22711669391112965,-0.40360424670589645,-0.42197815430740193,-0.11661255298169892,0.3816438891093624,-0.26232014383079266,0.31282203740743875
9,1128745,0,52663,0,577,49.63725490196079,16,101.99363582757104,0,577,44.15686274509804,13,100.85883603256536,0,169,5.480392156862745,0,20.08888600750882,0,577,49.27450980392157,16,101.71212325439171,-103,577,38.676470588235304,12,103.67947986176436,16,16,0,16,16,11,62,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Professional sports team,1.4545454545454546,0,1.4545454545454546,-0.385880717957261,-0.2542428409345584,-0.2715433324645413,-0.38868504958335437,-0.19402539832252405,-0.22721127751447415,-0.40362065958461496,-0.4247129168084943,-0.12128962365209116,-0.11320588853104699,-0.26232014383079266,-0.1734035399004522
